-0.00791895759259,0.975419813376,-0.0129563812737
0.00145348349703,0.974868750033,-0.00121965451902
-0.0037310779521,0.971998760502,-0.0183626520292
0.0211499903795,0.993550036095,0.0414788823539
0.0130060501387,0.985362156528,0.0205730105346
0.00618084155631,0.977116116914,0.0114791785972
-0.0143350772686,0.97478674067,-0.0378715163103
-0.00225584711959,0.98494543423,-0.0109431100398
-0.00725857256029,0.99153307172,-0.0129716320331
-0.030255270696,0.993367328826,-0.0608355537556
-0.0354556512888,0.963354364756,-0.0854821192161
0.0626224846965,0.998061451972,0.124475399258
-0.0594330292704,0.924456493721,-0.148093979387
-0.015611878923,0.988240930654,-0.030784824035
-0.0158690890847,0.948672831744,-0.0479473763457
