-0.0359421452667,0.933596160324,-0.0550853726451
0.0604807473814,0.91268458679,0.100583592383
-0.00995818510872,0.929470424125,-0.0470602646868
-0.00498385804369,0.980568310037,-0.0176232770797
-0.0366921596657,0.894204958156,-0.0601750634174
-0.0121705059688,0.937731363465,-0.0169219086644
0.0246678668012,0.992207263217,0.0461520736361
0.00692046137706,0.924589195827,-0.0204723962064
0.00239281311589,0.976153762601,-0.00210199024794
-0.0526351073256,0.949068152152,-0.0927896591815
0.0372858306708,0.979906059487,0.0776272081648
-0.0144304907477,0.97107063051,-0.039886209611
-0.00602107842774,0.986518038714,-0.00776891866369
0.00886992924622,0.983291316884,0.0112706660234
0.0170646612414,0.960845635433,0.025801010251
